"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2016","Spain","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government",":","c"
"2016","Spain","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","543,110.5","p"
"2016","Spain","Chain linked volumes (2005), million euro","Final consumption expenditure of households","532,014.4","p"
"2016","Spain","Chain linked volumes (2005), million euro","Gross capital formation","229,262.1","p"
"2016","Spain","Chain linked volumes (2005), million euro","Gross fixed capital formation","224,047.5","p"
"2016","Spain","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Spain","Chain linked volumes (2005), million euro","Exports of services","96,761.0","p"
"2016","Spain","Chain linked volumes (2005), million euro","Imports of services","49,923.2","p"
"2016","Spain","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Spain","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Spain","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","France","Chain linked volumes (2005), million euro","Gross domestic product at market prices","1,955,169.8","p"
"2016","France","Chain linked volumes (2005), million euro","Final consumption expenditure","1,578,857.3","p"
"2016","France","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","474,045.0","p"
"2016","France","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","312,607.6","p"
"2016","France","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","1,104,857.8","p"
"2016","France","Chain linked volumes (2005), million euro","Final consumption expenditure of households","1,064,600.9","p"
"2016","France","Chain linked volumes (2005), million euro","Gross capital formation","439,640.2","p"
"2016","France","Chain linked volumes (2005), million euro","Gross fixed capital formation","415,577.0","p"
"2016","France","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","France","Chain linked volumes (2005), million euro","Exports of services","167,290.0","p"
"2016","France","Chain linked volumes (2005), million euro","Imports of services","177,547.8","p"
"2016","France","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","France","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","France","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Croatia","Chain linked volumes (2005), million euro","Gross domestic product at market prices","38,273.2",""
"2016","Croatia","Chain linked volumes (2005), million euro","Final consumption expenditure","29,474.8",""
"2016","Croatia","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","7,642.6",""
"2016","Croatia","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","3,960.2",""
"2016","Croatia","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","21,817.2",""
"2016","Croatia","Chain linked volumes (2005), million euro","Final consumption expenditure of households","21,391.9",""
"2016","Croatia","Chain linked volumes (2005), million euro","Gross capital formation","8,893.2",""
"2016","Croatia","Chain linked volumes (2005), million euro","Gross fixed capital formation","8,813.7",""
"2016","Croatia","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Croatia","Chain linked volumes (2005), million euro","Exports of services","9,568.1",""
"2016","Croatia","Chain linked volumes (2005), million euro","Imports of services","2,871.5",""
"2016","Croatia","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Croatia","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Croatia","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Italy","Chain linked volumes (2005), million euro","Gross domestic product at market prices","1,437,692.7",""
"2016","Italy","Chain linked volumes (2005), million euro","Final consumption expenditure","1,155,480.7",""
"2016","Italy","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","284,495.0",""
"2016","Italy","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","174,124.5",""
"2016","Italy","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","870,847.6",""
"2016","Italy","Chain linked volumes (2005), million euro","Final consumption expenditure of households","862,616.3",""
"2016","Italy","Chain linked volumes (2005), million euro","Gross capital formation","240,840.6",""
"2016","Italy","Chain linked volumes (2005), million euro","Gross fixed capital formation","244,026.9",""
"2016","Italy","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Italy","Chain linked volumes (2005), million euro","Exports of services","79,582.0",""
"2016","Italy","Chain linked volumes (2005), million euro","Imports of services","75,183.8",""
"2016","Italy","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Italy","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Italy","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Cyprus","Chain linked volumes (2005), million euro","Gross domestic product at market prices","16,139.8","p"
"2016","Cyprus","Chain linked volumes (2005), million euro","Final consumption expenditure","13,533.1","p"
"2016","Cyprus","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","2,573.4","p"
"2016","Cyprus","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","1,104.6","p"
"2016","Cyprus","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","10,959.7","p"
"2016","Cyprus","Chain linked volumes (2005), million euro","Final consumption expenditure of households","10,798.3","p"
"2016","Cyprus","Chain linked volumes (2005), million euro","Gross capital formation","2,710.1","p"
"2016","Cyprus","Chain linked volumes (2005), million euro","Gross fixed capital formation","2,975.3","p"
"2016","Cyprus","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Cyprus","Chain linked volumes (2005), million euro","Exports of services","8,563.0","p"
"2016","Cyprus","Chain linked volumes (2005), million euro","Imports of services","4,764.1","p"
"2016","Cyprus","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Cyprus","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Cyprus","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Latvia","Chain linked volumes (2005), million euro","Gross domestic product at market prices","16,269.3",""
"2016","Latvia","Chain linked volumes (2005), million euro","Final consumption expenditure","13,135.8",""
"2016","Latvia","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","2,527.7",""
"2016","Latvia","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","1,164.0",""
"2016","Latvia","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","10,575.2",""
"2016","Latvia","Chain linked volumes (2005), million euro","Final consumption expenditure of households","10,400.2",""
"2016","Latvia","Chain linked volumes (2005), million euro","Gross capital formation","3,727.8",""
"2016","Latvia","Chain linked volumes (2005), million euro","Gross fixed capital formation","3,320.9",""
"2016","Latvia","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Latvia","Chain linked volumes (2005), million euro","Exports of services","3,417.3",""
"2016","Latvia","Chain linked volumes (2005), million euro","Imports of services","1,534.5",""
"2016","Latvia","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Latvia","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Latvia","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Lithuania","Chain linked volumes (2005), million euro","Gross domestic product at market prices","27,434.5",""
"2016","Lithuania","Chain linked volumes (2005), million euro","Final consumption expenditure","21,651.2",""
"2016","Lithuania","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","4,004.4",""
"2016","Lithuania","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","2,088.3",""
"2016","Lithuania","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","17,633.7",""
"2016","Lithuania","Chain linked volumes (2005), million euro","Final consumption expenditure of households","17,565.9",""
"2016","Lithuania","Chain linked volumes (2005), million euro","Gross capital formation","6,254.5",""
"2016","Lithuania","Chain linked volumes (2005), million euro","Gross fixed capital formation","6,031.0",""
"2016","Lithuania","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Lithuania","Chain linked volumes (2005), million euro","Exports of services","5,286.5",""
"2016","Lithuania","Chain linked volumes (2005), million euro","Imports of services","3,878.8",""
"2016","Lithuania","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Lithuania","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Lithuania","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Luxembourg","Chain linked volumes (2005), million euro","Gross domestic product at market prices","40,251.4",""
"2016","Luxembourg","Chain linked volumes (2005), million euro","Final consumption expenditure","20,417.4",""
"2016","Luxembourg","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","6,706.1",""
"2016","Luxembourg","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","3,869.8",""
"2016","Luxembourg","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","13,708.9",""
"2016","Luxembourg","Chain linked volumes (2005), million euro","Final consumption expenditure of households","13,053.8",""
"2016","Luxembourg","Chain linked volumes (2005), million euro","Gross capital formation","8,430.7",""
"2016","Luxembourg","Chain linked volumes (2005), million euro","Gross fixed capital formation","7,965.2",""
"2016","Luxembourg","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Luxembourg","Chain linked volumes (2005), million euro","Exports of services","71,816.3",""
"2016","Luxembourg","Chain linked volumes (2005), million euro","Imports of services","58,599.2",""
"2016","Luxembourg","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Luxembourg","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Luxembourg","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Hungary","Chain linked volumes (2005), million euro","Gross domestic product at market prices","101,143.0",""
"2016","Hungary","Chain linked volumes (2005), million euro","Final consumption expenditure","72,122.1",""
"2016","Hungary","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","21,782.4",""
"2016","Hungary","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","10,585.1",""
"2016","Hungary","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","50,368.1",""
"2016","Hungary","Chain linked volumes (2005), million euro","Final consumption expenditure of households","48,761.4",""
"2016","Hungary","Chain linked volumes (2005), million euro","Gross capital formation","18,548.3",""
"2016","Hungary","Chain linked volumes (2005), million euro","Gross fixed capital formation","20,501.5",""
"2016","Hungary","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Hungary","Chain linked volumes (2005), million euro","Exports of services","22,080.9",""
"2016","Hungary","Chain linked volumes (2005), million euro","Imports of services","15,590.8",""
"2016","Hungary","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Hungary","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Hungary","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Malta","Chain linked volumes (2005), million euro","Gross domestic product at market prices","7,566.6",""
"2016","Malta","Chain linked volumes (2005), million euro","Final consumption expenditure","5,260.4",""
"2016","Malta","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","1,274.5",""
"2016","Malta","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","736.0",""
"2016","Malta","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","3,987.0",""
"2016","Malta","Chain linked volumes (2005), million euro","Final consumption expenditure of households","3,897.3",""
"2016","Malta","Chain linked volumes (2005), million euro","Gross capital formation","1,664.3",""
"2016","Malta","Chain linked volumes (2005), million euro","Gross fixed capital formation","1,705.6",""
"2016","Malta","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Malta","Chain linked volumes (2005), million euro","Exports of services","8,697.9",""
"2016","Malta","Chain linked volumes (2005), million euro","Imports of services","6,108.7",""
"2016","Malta","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Malta","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Malta","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Netherlands","Chain linked volumes (2005), million euro","Gross domestic product at market prices","618,596.7","p"
"2016","Netherlands","Chain linked volumes (2005), million euro","Final consumption expenditure","417,344.5","p"
"2016","Netherlands","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","149,171.5","p"
"2016","Netherlands","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","99,700.9","p"
"2016","Netherlands","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","268,171.8","p"
"2016","Netherlands","Chain linked volumes (2005), million euro","Final consumption expenditure of households","262,983.3","p"
"2016","Netherlands","Chain linked volumes (2005), million euro","Gross capital formation","129,883.1","p"
"2016","Netherlands","Chain linked volumes (2005), million euro","Gross fixed capital formation","128,286.9","p"
"2016","Netherlands","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Netherlands","Chain linked volumes (2005), million euro","Exports of services","119,405.4","p"
"2016","Netherlands","Chain linked volumes (2005), million euro","Imports of services","121,176.2","p"
"2016","Netherlands","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Netherlands","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Netherlands","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Austria","Chain linked volumes (2005), million euro","Gross domestic product at market prices","290,579.2",""
"2016","Austria","Chain linked volumes (2005), million euro","Final consumption expenditure","208,733.0",""
"2016","Austria","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","57,636.0",""
"2016","Austria","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","35,797.3",""
"2016","Austria","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","151,137.2",""
"2016","Austria","Chain linked volumes (2005), million euro","Final consumption expenditure of households","144,879.2",""
"2016","Austria","Chain linked volumes (2005), million euro","Gross capital formation","67,226.0",""
"2016","Austria","Chain linked volumes (2005), million euro","Gross fixed capital formation","64,855.9",""
"2016","Austria","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Austria","Chain linked volumes (2005), million euro","Exports of services","45,624.7",""
"2016","Austria","Chain linked volumes (2005), million euro","Imports of services","34,472.1",""
"2016","Austria","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Austria","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Austria","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Poland","Chain linked volumes (2005), million euro","Gross domestic product at market prices","370,909.7",""
"2016","Poland","Chain linked volumes (2005), million euro","Final consumption expenditure","281,245.4",""
"2016","Poland","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","59,269.1",""
"2016","Poland","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","32,479.6",""
"2016","Poland","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","222,316.6",""
"2016","Poland","Chain linked volumes (2005), million euro","Final consumption expenditure of households","219,548.4",""
"2016","Poland","Chain linked volumes (2005), million euro","Gross capital formation","83,121.8",""
"2016","Poland","Chain linked volumes (2005), million euro","Gross fixed capital formation","76,873.7",""
"2016","Poland","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Poland","Chain linked volumes (2005), million euro","Exports of services","43,204.4",""
"2016","Poland","Chain linked volumes (2005), million euro","Imports of services","28,625.8",""
"2016","Poland","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Poland","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Poland","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Portugal","Chain linked volumes (2005), million euro","Gross domestic product at market prices","158,953.2","p"
"2016","Portugal","Chain linked volumes (2005), million euro","Final consumption expenditure","135,270.2","p"
"2016","Portugal","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","31,602.1","p"
"2016","Portugal","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","17,041.1","p"
"2016","Portugal","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","103,584.9","p"
"2016","Portugal","Chain linked volumes (2005), million euro","Final consumption expenditure of households","100,139.5","p"
"2016","Portugal","Chain linked volumes (2005), million euro","Gross capital formation","26,521.8","p"
"2016","Portugal","Chain linked volumes (2005), million euro","Gross fixed capital formation","26,230.4","p"
"2016","Portugal","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Portugal","Chain linked volumes (2005), million euro","Exports of services","17,874.7","p"
"2016","Portugal","Chain linked volumes (2005), million euro","Imports of services","9,914.5","p"
"2016","Portugal","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Portugal","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Portugal","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Romania","Chain linked volumes (2005), million euro","Gross domestic product at market prices","109,326.8","p"
"2016","Romania","Chain linked volumes (2005), million euro","Final consumption expenditure","98,667.8","p"
"2016","Romania","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","14,058.5","p"
"2016","Romania","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","6,751.6","p"
"2016","Romania","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","84,979.4","p"
"2016","Romania","Chain linked volumes (2005), million euro","Final consumption expenditure of households","84,230.1","p"
"2016","Romania","Chain linked volumes (2005), million euro","Gross capital formation","27,124.6","p"
"2016","Romania","Chain linked volumes (2005), million euro","Gross fixed capital formation","26,788.0","p"
"2016","Romania","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Romania","Chain linked volumes (2005), million euro","Exports of services","11,067.9","p"
"2016","Romania","Chain linked volumes (2005), million euro","Imports of services","8,989.7","p"
"2016","Romania","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Romania","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Romania","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Slovenia","Chain linked volumes (2005), million euro","Gross domestic product at market prices","33,509.3",""
"2016","Slovenia","Chain linked volumes (2005), million euro","Final consumption expenditure","23,962.8",""
"2016","Slovenia","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","6,064.8",""
"2016","Slovenia","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","3,675.6",""
"2016","Slovenia","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","17,901.0",""
"2016","Slovenia","Chain linked volumes (2005), million euro","Final consumption expenditure of households","17,630.6",""
"2016","Slovenia","Chain linked volumes (2005), million euro","Gross capital formation","6,316.6",""
"2016","Slovenia","Chain linked volumes (2005), million euro","Gross fixed capital formation","5,961.9",""
"2016","Slovenia","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Slovenia","Chain linked volumes (2005), million euro","Exports of services","4,940.5",""
"2016","Slovenia","Chain linked volumes (2005), million euro","Imports of services","3,355.3",""
"2016","Slovenia","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Slovenia","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Slovenia","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Slovakia","Chain linked volumes (2005), million euro","Gross domestic product at market prices","58,032.7",""
"2016","Slovakia","Chain linked volumes (2005), million euro","Final consumption expenditure","38,108.2",""
"2016","Slovakia","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","10,052.5",""
"2016","Slovakia","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","5,072.0",""
"2016","Slovakia","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","28,076.7",""
"2016","Slovakia","Chain linked volumes (2005), million euro","Final consumption expenditure of households","27,558.2",""
"2016","Slovakia","Chain linked volumes (2005), million euro","Gross capital formation","13,580.9",""
"2016","Slovakia","Chain linked volumes (2005), million euro","Gross fixed capital formation","13,026.6",""
"2016","Slovakia","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Slovakia","Chain linked volumes (2005), million euro","Exports of services","5,221.4",""
"2016","Slovakia","Chain linked volumes (2005), million euro","Imports of services","4,825.4",""
"2016","Slovakia","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Slovakia","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Slovakia","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Finland","Chain linked volumes (2005), million euro","Gross domestic product at market prices","173,982.3",""
"2016","Finland","Chain linked volumes (2005), million euro","Final consumption expenditure","134,820.9",""
"2016","Finland","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","38,091.8",""
"2016","Finland","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","25,138.2",""
"2016","Finland","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","96,860.7",""
"2016","Finland","Chain linked volumes (2005), million euro","Final consumption expenditure of households","92,367.6",""
"2016","Finland","Chain linked volumes (2005), million euro","Gross capital formation","39,028.0",""
"2016","Finland","Chain linked volumes (2005), million euro","Gross fixed capital formation","38,028.6",""
"2016","Finland","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Finland","Chain linked volumes (2005), million euro","Exports of services","18,972.9",""
"2016","Finland","Chain linked volumes (2005), million euro","Imports of services","21,401.9",""
"2016","Finland","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Finland","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Finland","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Sweden","Chain linked volumes (2005), million euro","Gross domestic product at market prices","388,803.8",""
"2016","Sweden","Chain linked volumes (2005), million euro","Final consumption expenditure","272,665.5",""
"2016","Sweden","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","92,330.2",""
"2016","Sweden","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","65,775.8",""
"2016","Sweden","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","180,407.6",""
"2016","Sweden","Chain linked volumes (2005), million euro","Final consumption expenditure of households","175,449.2",""
"2016","Sweden","Chain linked volumes (2005), million euro","Gross capital formation","98,384.9",""
"2016","Sweden","Chain linked volumes (2005), million euro","Gross fixed capital formation","95,667.1",""
"2016","Sweden","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Sweden","Chain linked volumes (2005), million euro","Exports of services","58,363.8",""
"2016","Sweden","Chain linked volumes (2005), million euro","Imports of services","48,384.9",""
"2016","Sweden","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Sweden","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Sweden","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","United Kingdom","Chain linked volumes (2005), million euro","Gross domestic product at market prices","2,325,964.3",""
"2016","United Kingdom","Chain linked volumes (2005), million euro","Final consumption expenditure","1,941,037.3",""
"2016","United Kingdom","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","444,307.1",""
"2016","United Kingdom","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","288,349.8",""
"2016","United Kingdom","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","1,495,730.0",""
"2016","United Kingdom","Chain linked volumes (2005), million euro","Final consumption expenditure of households","1,436,949.0",""
"2016","United Kingdom","Chain linked volumes (2005), million euro","Gross capital formation","462,889.8",""
"2016","United Kingdom","Chain linked volumes (2005), million euro","Gross fixed capital formation","381,928.8","d"
"2016","United Kingdom","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","United Kingdom","Chain linked volumes (2005), million euro","Exports of services","262,811.9",""
"2016","United Kingdom","Chain linked volumes (2005), million euro","Imports of services","177,855.3",""
"2016","United Kingdom","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","United Kingdom","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","United Kingdom","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Iceland","Chain linked volumes (2005), million euro","Gross domestic product at market prices","17,438.4",""
"2016","Iceland","Chain linked volumes (2005), million euro","Final consumption expenditure","12,075.6",""
"2016","Iceland","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","3,552.0",""
"2016","Iceland","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government",":",""
"2016","Iceland","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","8,523.2",""
"2016","Iceland","Chain linked volumes (2005), million euro","Final consumption expenditure of households","8,226.7",""
"2016","Iceland","Chain linked volumes (2005), million euro","Gross capital formation","3,382.9",""
"2016","Iceland","Chain linked volumes (2005), million euro","Gross fixed capital formation","3,382.3",""
"2016","Iceland","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Iceland","Chain linked volumes (2005), million euro","Exports of services","4,176.6",""
"2016","Iceland","Chain linked volumes (2005), million euro","Imports of services","2,339.9",""
"2016","Iceland","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Iceland","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Iceland","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Liechtenstein","Chain linked volumes (2005), million euro","Gross domestic product at market prices",":",""
"2016","Liechtenstein","Chain linked volumes (2005), million euro","Final consumption expenditure",":",""
"2016","Liechtenstein","Chain linked volumes (2005), million euro","Final consumption expenditure of general government",":",""
"2016","Liechtenstein","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government",":",""
"2016","Liechtenstein","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure",":",""
"2016","Liechtenstein","Chain linked volumes (2005), million euro","Final consumption expenditure of households",":",""
"2016","Liechtenstein","Chain linked volumes (2005), million euro","Gross capital formation",":",""
"2016","Liechtenstein","Chain linked volumes (2005), million euro","Gross fixed capital formation",":",""
"2016","Liechtenstein","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Liechtenstein","Chain linked volumes (2005), million euro","Exports of services",":",""
"2016","Liechtenstein","Chain linked volumes (2005), million euro","Imports of services",":",""
"2016","Liechtenstein","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Liechtenstein","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Liechtenstein","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Norway","Chain linked volumes (2005), million euro","Gross domestic product at market prices","286,954.0",""
"2016","Norway","Chain linked volumes (2005), million euro","Final consumption expenditure","201,370.0",""
"2016","Norway","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","60,824.6",""
"2016","Norway","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","40,123.0",""
"2016","Norway","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","140,735.8",""
"2016","Norway","Chain linked volumes (2005), million euro","Final consumption expenditure of households","134,290.2",""
"2016","Norway","Chain linked volumes (2005), million euro","Gross capital formation","72,599.0",""
"2016","Norway","Chain linked volumes (2005), million euro","Gross fixed capital formation","63,997.0",""
"2016","Norway","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Norway","Chain linked volumes (2005), million euro","Exports of services","34,187.7",""
"2016","Norway","Chain linked volumes (2005), million euro","Imports of services","36,508.8",""
"2016","Norway","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Norway","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2016","Norway","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2016","Switzerland","Chain linked volumes (2005), million euro","Gross domestic product at market prices","402,675.7","p"
"2016","Switzerland","Chain linked volumes (2005), million euro","Final consumption expenditure","270,817.4",""
"2016","Switzerland","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","45,887.5",""
"2016","Switzerland","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","22,845.9","p"
"2016","Switzerland","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","224,923.0",""
"2016","Switzerland","Chain linked volumes (2005), million euro","Final consumption expenditure of households","217,736.1","p"
"2016","Switzerland","Chain linked volumes (2005), million euro","Gross capital formation","81,398.9",""
"2016","Switzerland","Chain linked volumes (2005), million euro","Gross fixed capital formation","101,323.1",""
"2016","Switzerland","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2016","Switzerland","Chain linked volumes (2005), million euro","Exports of services","78,307.9",""
"2016","Switzerland","Chain linked volumes (2005), million euro","Imports of services","69,236.9",""
"2016","Switzerland","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2016","Switzerland","Chain linked volumes (2005), million euro","Compensation of employees",":",""
